INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
4;04.01.2018 0:00:00;1;530000;23646
5;04.01.2018 0:00:00;1;530000;24204
6;04.01.2018 0:00:00;1;530000;25162
7;04.01.2018 0:00:00;1;530000;26326
8;04.01.2018 0:00:00;1;530000;27182
9;04.01.2018 0:00:00;1;530000;27950
10;04.01.2018 0:00:00;1;530000;28109
11;04.01.2018 0:00:00;1;530000;28479
12;04.01.2018 0:00:00;1;530000;28093
13;04.01.2018 0:00:00;1;530000;28329
14;04.01.2018 0:00:00;1;530000;28789
15;04.01.2018 0:00:00;1;530000;29921
16;04.01.2018 0:00:00;1;530000;30016
17;04.01.2018 0:00:00;1;530000;30039
18;04.01.2018 0:00:00;1;530000;29620
19;04.01.2018 0:00:00;1;530000;28954
20;04.01.2018 0:00:00;1;530000;28350
21;04.01.2018 0:00:00;1;530000;27131
22;04.01.2018 0:00:00;1;530000;25734
23;04.01.2018 0:00:00;1;530000;24616
0;05.01.2018 0:00:00;1;530000;23917
1;05.01.2018 0:00:00;1;530000;23352
2;05.01.2018 0:00:00;1;530000;23447
3;05.01.2018 0:00:00;1;530000;23343
4;05.01.2018 0:00:00;1;530000;23968
5;05.01.2018 0:00:00;1;530000;24765
6;05.01.2018 0:00:00;1;530000;25889
7;05.01.2018 0:00:00;1;530000;26836
8;05.01.2018 0:00:00;1;530000;27979
9;05.01.2018 0:00:00;1;530000;28645
10;05.01.2018 0:00:00;1;530000;28858
11;05.01.2018 0:00:00;1;530000;28967
12;05.01.2018 0:00:00;1;530000;29063
13;05.01.2018 0:00:00;1;530000;29057
14;05.01.2018 0:00:00;1;530000;29545
15;05.01.2018 0:00:00;1;530000;30458
16;05.01.2018 0:00:00;1;530000;30662
17;05.01.2018 0:00:00;1;530000;30600
18;05.01.2018 0:00:00;1;530000;29766
19;05.01.2018 0:00:00;1;530000;29505
20;05.01.2018 0:00:00;1;530000;28767
21;05.01.2018 0:00:00;1;530000;27229
22;05.01.2018 0:00:00;1;530000;26131
23;05.01.2018 0:00:00;1;530000;25302
0;06.01.2018 0:00:00;1;530000;24224
1;06.01.2018 0:00:00;1;530000;23623
2;06.01.2018 0:00:00;1;530000;23594
3;06.01.2018 0:00:00;1;530000;23691
4;06.01.2018 0:00:00;1;530000;24201
5;06.01.2018 0:00:00;1;530000;24804
6;06.01.2018 0:00:00;1;530000;25794
7;06.01.2018 0:00:00;1;530000;26663
8;06.01.2018 0:00:00;1;530000;27766
9;06.01.2018 0:00:00;1;530000;28254
10;06.01.2018 0:00:00;1;530000;28657
11;06.01.2018 0:00:00;1;530000;28894
12;06.01.2018 0:00:00;1;530000;28959
13;06.01.2018 0:00:00;1;530000;29064
14;06.01.2018 0:00:00;1;530000;29242
15;06.01.2018 0:00:00;1;530000;30581
16;06.01.2018 0:00:00;1;530000;30694
17;06.01.2018 0:00:00;1;530000;30441
18;06.01.2018 0:00:00;1;530000;29565
19;06.01.2018 0:00:00;1;530000;29210
20;06.01.2018 0:00:00;1;530000;28443
21;06.01.2018 0:00:00;1;530000;27373
22;06.01.2018 0:00:00;1;530000;26068
23;06.01.2018 0:00:00;1;530000;24950
0;07.01.2018 0:00:00;1;530000;24155
1;07.01.2018 0:00:00;1;530000;23502
2;07.01.2018 0:00:00;1;530000;23062
3;07.01.2018 0:00:00;1;530000;23122
4;07.01.2018 0:00:00;1;530000;23783
5;07.01.2018 0:00:00;1;530000;24223
6;07.01.2018 0:00:00;1;530000;24791
7;07.01.2018 0:00:00;1;530000;25328
8;07.01.2018 0:00:00;1;530000;26449
9;07.01.2018 0:00:00;1;530000;26908
10;07.01.2018 0:00:00;1;530000;27366
11;07.01.2018 0:00:00;1;530000;27560
12;07.01.2018 0:00:00;1;530000;27668
13;07.01.2018 0:00:00;1;530000;27641
14;07.01.2018 0:00:00;1;530000;27790
15;07.01.2018 0:00:00;1;530000;29211
16;07.01.2018 0:00:00;1;530000;29635
17;07.01.2018 0:00:00;1;530000;29463
18;07.01.2018 0:00:00;1;530000;28975
19;07.01.2018 0:00:00;1;530000;28976
20;07.01.2018 0:00:00;1;530000;28361
21;07.01.2018 0:00:00;1;530000;27074
22;07.01.2018 0:00:00;1;530000;25840
23;07.01.2018 0:00:00;1;530000;25085
0;08.01.2018 0:00:00;1;530000;24060
1;08.01.2018 0:00:00;1;530000;23652
2;08.01.2018 0:00:00;1;530000;23501
3;08.01.2018 0:00:00;1;530000;23690
4;08.01.2018 0:00:00;1;530000;24192
5;08.01.2018 0:00:00;1;530000;24970
6;08.01.2018 0:00:00;1;530000;25865
7;08.01.2018 0:00:00;1;530000;26991
8;08.01.2018 0:00:00;1;530000;28218
9;08.01.2018 0:00:00;1;530000;28962
10;08.01.2018 0:00:00;1;530000;29440
11;08.01.2018 0:00:00;1;530000;29476
12;08.01.2018 0:00:00;1;530000;29408
13;08.01.2018 0:00:00;1;530000;29472
14;08.01.2018 0:00:00;1;530000;29871
15;08.01.2018 0:00:00;1;530000;30994
16;08.01.2018 0:00:00;1;530000;31767
17;08.01.2018 0:00:00;1;530000;31489
18;08.01.2018 0:00:00;1;530000;30853
19;08.01.2018 0:00:00;1;530000;30508
20;08.01.2018 0:00:00;1;530000;29614
21;08.01.2018 0:00:00;1;530000;28127
22;08.01.2018 0:00:00;1;530000;26578
23;08.01.2018 0:00:00;1;530000;25421
0;09.01.2018 0:00:00;1;530000;24579
1;09.01.2018 0:00:00;1;530000;24284
2;09.01.2018 0:00:00;1;530000;23970
3;09.01.2018 0:00:00;1;530000;24477
4;09.01.2018 0:00:00;1;530000;25772
5;09.01.2018 0:00:00;1;530000;27524
6;09.01.2018 0:00:00;1;530000;30001
7;09.01.2018 0:00:00;1;530000;31339
8;09.01.2018 0:00:00;1;530000;32609
9;09.01.2018 0:00:00;1;530000;32624
10;09.01.2018 0:00:00;1;530000;32322
11;09.01.2018 0:00:00;1;530000;32412
12;09.01.2018 0:00:00;1;530000;32367
13;09.01.2018 0:00:00;1;530000;32279
14;09.01.2018 0:00:00;1;530000;32507
15;09.01.2018 0:00:00;1;530000;33485
16;09.01.2018 0:00:00;1;530000;34053
17;09.01.2018 0:00:00;1;530000;33673
18;09.01.2018 0:00:00;1;530000;32972
19;09.01.2018 0:00:00;1;530000;32245
20;09.01.2018 0:00:00;1;530000;30962
21;09.01.2018 0:00:00;1;530000;28927
22;09.01.2018 0:00:00;1;530000;27592
23;09.01.2018 0:00:00;1;530000;26189
0;10.01.2018 0:00:00;1;530000;25222
1;10.01.2018 0:00:00;1;530000;25240
2;10.01.2018 0:00:00;1;530000;25110
3;10.01.2018 0:00:00;1;530000;25359
4;10.01.2018 0:00:00;1;530000;26490
5;10.01.2018 0:00:00;1;530000;28755
6;10.01.2018 0:00:00;1;530000;30797
7;10.01.2018 0:00:00;1;530000;32190
8;10.01.2018 0:00:00;1;530000;32961
9;10.01.2018 0:00:00;1;530000;33000
10;10.01.2018 0:00:00;1;530000;32638
11;10.01.2018 0:00:00;1;530000;32365
12;10.01.2018 0:00:00;1;530000;32490
13;10.01.2018 0:00:00;1;530000;32449
14;10.01.2018 0:00:00;1;530000;32611
15;10.01.2018 0:00:00;1;530000;33419
16;10.01.2018 0:00:00;1;530000;33837
17;10.01.2018 0:00:00;1;530000;33625
18;10.01.2018 0:00:00;1;530000;32872
19;10.01.2018 0:00:00;1;530000;32432
20;10.01.2018 0:00:00;1;530000;31111
21;10.01.2018 0:00:00;1;530000;29316
22;10.01.2018 0:00:00;1;530000;27778
23;10.01.2018 0:00:00;1;530000;26569
0;11.01.2018 0:00:00;1;530000;25804
1;11.01.2018 0:00:00;1;530000;25561
2;11.01.2018 0:00:00;1;530000;25507
3;11.01.2018 0:00:00;1;530000;25858
4;11.01.2018 0:00:00;1;530000;27108
5;11.01.2018 0:00:00;1;530000;29336
6;11.01.2018 0:00:00;1;530000;31640
7;11.01.2018 0:00:00;1;530000;32761
8;11.01.2018 0:00:00;1;530000;33425
9;11.01.2018 0:00:00;1;530000;33308
10;11.01.2018 0:00:00;1;530000;32816
11;11.01.2018 0:00:00;1;530000;32822
12;11.01.2018 0:00:00;1;530000;32808
13;11.01.2018 0:00:00;1;530000;32870
14;11.01.2018 0:00:00;1;530000;32908
15;11.01.2018 0:00:00;1;530000;33757
16;11.01.2018 0:00:00;1;530000;34084
17;11.01.2018 0:00:00;1;530000;33853
18;11.01.2018 0:00:00;1;530000;33023
19;11.01.2018 0:00:00;1;530000;32578
20;11.01.2018 0:00:00;1;530000;31235
21;11.01.2018 0:00:00;1;530000;29478
22;11.01.2018 0:00:00;1;530000;28061
23;11.01.2018 0:00:00;1;530000;26892
0;12.01.2018 0:00:00;1;530000;26164
1;12.01.2018 0:00:00;1;530000;25743
2;12.01.2018 0:00:00;1;530000;25526
3;12.01.2018 0:00:00;1;530000;25875
4;12.01.2018 0:00:00;1;530000;27131
5;12.01.2018 0:00:00;1;530000;29429
6;12.01.2018 0:00:00;1;530000;31549
7;12.01.2018 0:00:00;1;530000;33134
8;12.01.2018 0:00:00;1;530000;33995
9;12.01.2018 0:00:00;1;530000;33902
10;12.01.2018 0:00:00;1;530000;33351
11;12.01.2018 0:00:00;1;530000;33306
12;12.01.2018 0:00:00;1;530000;33399
13;12.01.2018 0:00:00;1;530000;33256
14;12.01.2018 0:00:00;1;530000;33341
15;12.01.2018 0:00:00;1;530000;34204
16;12.01.2018 0:00:00;1;530000;34634
17;12.01.2018 0:00:00;1;530000;34188
18;12.01.2018 0:00:00;1;530000;33430
19;12.01.2018 0:00:00;1;530000;32862
20;12.01.2018 0:00:00;1;530000;32132
21;12.01.2018 0:00:00;1;530000;30171
22;12.01.2018 0:00:00;1;530000;28866
23;12.01.2018 0:00:00;1;530000;27319
0;13.01.2018 0:00:00;1;530000;26420
1;13.01.2018 0:00:00;1;530000;26029
2;13.01.2018 0:00:00;1;530000;25906
3;13.01.2018 0:00:00;1;530000;25920
4;13.01.2018 0:00:00;1;530000;26548
5;13.01.2018 0:00:00;1;530000;27402
6;13.01.2018 0:00:00;1;530000;28473
7;13.01.2018 0:00:00;1;530000;29920
8;13.01.2018 0:00:00;1;530000;31144
9;13.01.2018 0:00:00;1;530000;31364
10;13.01.2018 0:00:00;1;530000;31729
11;13.01.2018 0:00:00;1;530000;31666
12;13.01.2018 0:00:00;1;530000;31657
13;13.01.2018 0:00:00;1;530000;31571
14;13.01.2018 0:00:00;1;530000;31981
15;13.01.2018 0:00:00;1;530000;33158
16;13.01.2018 0:00:00;1;530000;33767
17;13.01.2018 0:00:00;1;530000;33314
18;13.01.2018 0:00:00;1;530000;32500
19;13.01.2018 0:00:00;1;530000;32263
20;13.01.2018 0:00:00;1;530000;31064
21;13.01.2018 0:00:00;1;530000;30102
22;13.01.2018 0:00:00;1;530000;28832
23;13.01.2018 0:00:00;1;530000;27554
0;14.01.2018 0:00:00;1;530000;26737
1;14.01.2018 0:00:00;1;530000;26234
2;14.01.2018 0:00:00;1;530000;26014
3;14.01.2018 0:00:00;1;530000;25898
4;14.01.2018 0:00:00;1;530000;26512
5;14.01.2018 0:00:00;1;530000;27293
6;14.01.2018 0:00:00;1;530000;27778
7;14.01.2018 0:00:00;1;530000;29037
8;14.01.2018 0:00:00;1;530000;30112
9;14.01.2018 0:00:00;1;530000;30649
10;14.01.2018 0:00:00;1;530000;30964
11;14.01.2018 0:00:00;1;530000;31011
12;14.01.2018 0:00:00;1;530000;30837
13;14.01.2018 0:00:00;1;530000;30950
14;14.01.2018 0:00:00;1;530000;31328
15;14.01.2018 0:00:00;1;530000;32545
16;14.01.2018 0:00:00;1;530000;33158
17;14.01.2018 0:00:00;1;530000;32971
18;14.01.2018 0:00:00;1;530000;32463
19;14.01.2018 0:00:00;1;530000;32091
20;14.01.2018 0:00:00;1;530000;31057
21;14.01.2018 0:00:00;1;530000;29439
22;14.01.2018 0:00:00;1;530000;27901
23;14.01.2018 0:00:00;1;530000;26746
0;15.01.2018 0:00:00;1;530000;26188
1;15.01.2018 0:00:00;1;530000;25680
2;15.01.2018 0:00:00;1;530000;25653
3;15.01.2018 0:00:00;1;530000;25984
4;15.01.2018 0:00:00;1;530000;27414
5;15.01.2018 0:00:00;1;530000;29961
6;15.01.2018 0:00:00;1;530000;32129
7;15.01.2018 0:00:00;1;530000;33847
8;15.01.2018 0:00:00;1;530000;34586
9;15.01.2018 0:00:00;1;530000;34448
10;15.01.2018 0:00:00;1;530000;34056
11;15.01.2018 0:00:00;1;530000;33977
12;15.01.2018 0:00:00;1;530000;34034
13;15.01.2018 0:00:00;1;530000;34009
14;15.01.2018 0:00:00;1;530000;34225
15;15.01.2018 0:00:00;1;530000;34637
16;15.01.2018 0:00:00;1;530000;35018
17;15.01.2018 0:00:00;1;530000;34685
18;15.01.2018 0:00:00;1;530000;34137
19;15.01.2018 0:00:00;1;530000;33242
20;15.01.2018 0:00:00;1;530000;32030
21;15.01.2018 0:00:00;1;530000;29974
22;15.01.2018 0:00:00;1;530000;28365
23;15.01.2018 0:00:00;1;530000;27067
0;16.01.2018 0:00:00;1;530000;26119
1;16.01.2018 0:00:00;1;530000;26047
2;16.01.2018 0:00:00;1;530000;25976
3;16.01.2018 0:00:00;1;530000;26425
4;16.01.2018 0:00:00;1;530000;27774
5;16.01.2018 0:00:00;1;530000;30319
6;16.01.2018 0:00:00;1;530000;32411
7;16.01.2018 0:00:00;1;530000;33969
8;16.01.2018 0:00:00;1;530000;34589
9;16.01.2018 0:00:00;1;530000;34561
10;16.01.2018 0:00:00;1;530000;34016
11;16.01.2018 0:00:00;1;530000;33788
12;16.01.2018 0:00:00;1;530000;33935
13;16.01.2018 0:00:00;1;530000;33608
14;16.01.2018 0:00:00;1;530000;33908
15;16.01.2018 0:00:00;1;530000;34741
16;16.01.2018 0:00:00;1;530000;35325
17;16.01.2018 0:00:00;1;530000;35017
18;16.01.2018 0:00:00;1;530000;34338
19;16.01.2018 0:00:00;1;530000;33533
20;16.01.2018 0:00:00;1;530000;32294
21;16.01.2018 0:00:00;1;530000;30270
22;16.01.2018 0:00:00;1;530000;28380
23;16.01.2018 0:00:00;1;530000;27256
0;17.01.2018 0:00:00;1;530000;26571
1;17.01.2018 0:00:00;1;530000;26224
2;17.01.2018 0:00:00;1;530000;26028
3;17.01.2018 0:00:00;1;530000;26371
4;17.01.2018 0:00:00;1;530000;27839
5;17.01.2018 0:00:00;1;530000;30305
6;17.01.2018 0:00:00;1;530000;32484
7;17.01.2018 0:00:00;1;530000;33948
8;17.01.2018 0:00:00;1;530000;34903
9;17.01.2018 0:00:00;1;530000;34567
10;17.01.2018 0:00:00;1;530000;34295
11;17.01.2018 0:00:00;1;530000;34036
12;17.01.2018 0:00:00;1;530000;34332
13;17.01.2018 0:00:00;1;530000;34024
14;17.01.2018 0:00:00;1;530000;34308
15;17.01.2018 0:00:00;1;530000;34762
16;17.01.2018 0:00:00;1;530000;35455
17;17.01.2018 0:00:00;1;530000;35101
18;17.01.2018 0:00:00;1;530000;34306
19;17.01.2018 0:00:00;1;530000;33730
20;17.01.2018 0:00:00;1;530000;32677
21;17.01.2018 0:00:00;1;530000;30260
22;17.01.2018 0:00:00;1;530000;28765
23;17.01.2018 0:00:00;1;530000;27594
0;18.01.2018 0:00:00;1;530000;26883
1;18.01.2018 0:00:00;1;530000;26401
2;18.01.2018 0:00:00;1;530000;26486
3;18.01.2018 0:00:00;1;530000;26855
4;18.01.2018 0:00:00;1;530000;28338
5;18.01.2018 0:00:00;1;530000;30401
6;18.01.2018 0:00:00;1;530000;32796
7;18.01.2018 0:00:00;1;530000;34036
8;18.01.2018 0:00:00;1;530000;34922
9;18.01.2018 0:00:00;1;530000;34851
10;18.01.2018 0:00:00;1;530000;34476
11;18.01.2018 0:00:00;1;530000;34334
12;18.01.2018 0:00:00;1;530000;34464
13;18.01.2018 0:00:00;1;530000;34422
14;18.01.2018 0:00:00;1;530000;34548
15;18.01.2018 0:00:00;1;530000;34911
16;18.01.2018 0:00:00;1;530000;35191
17;18.01.2018 0:00:00;1;530000;34937
18;18.01.2018 0:00:00;1;530000;34452
19;18.01.2018 0:00:00;1;530000;33690
20;18.01.2018 0:00:00;1;530000;32495
21;18.01.2018 0:00:00;1;530000;30254
22;18.01.2018 0:00:00;1;530000;28861
23;18.01.2018 0:00:00;1;530000;27632
0;19.01.2018 0:00:00;1;530000;26823
1;19.01.2018 0:00:00;1;530000;26311
2;19.01.2018 0:00:00;1;530000;26218
3;19.01.2018 0:00:00;1;530000;26704
4;19.01.2018 0:00:00;1;530000;28018
5;19.01.2018 0:00:00;1;530000;30375
6;19.01.2018 0:00:00;1;530000;32671
7;19.01.2018 0:00:00;1;530000;34135
8;19.01.2018 0:00:00;1;530000;34716
9;19.01.2018 0:00:00;1;530000;34398
10;19.01.2018 0:00:00;1;530000;34197
11;19.01.2018 0:00:00;1;530000;34050
12;19.01.2018 0:00:00;1;530000;33977
13;19.01.2018 0:00:00;1;530000;33895
14;19.01.2018 0:00:00;1;530000;34083
15;19.01.2018 0:00:00;1;530000;34682
16;19.01.2018 0:00:00;1;530000;35220
17;19.01.2018 0:00:00;1;530000;34875
18;19.01.2018 0:00:00;1;530000;34269
19;19.01.2018 0:00:00;1;530000;33344
20;19.01.2018 0:00:00;1;530000;32464
21;19.01.2018 0:00:00;1;530000;30811
22;19.01.2018 0:00:00;1;530000;29239
23;19.01.2018 0:00:00;1;530000;28019
0;20.01.2018 0:00:00;1;530000;27206
1;20.01.2018 0:00:00;1;530000;26808
2;20.01.2018 0:00:00;1;530000;26539
3;20.01.2018 0:00:00;1;530000;26676
4;20.01.2018 0:00:00;1;530000;27247
5;20.01.2018 0:00:00;1;530000;28290
6;20.01.2018 0:00:00;1;530000;29482
7;20.01.2018 0:00:00;1;530000;30697
8;20.01.2018 0:00:00;1;530000;32080
9;20.01.2018 0:00:00;1;530000;32552
10;20.01.2018 0:00:00;1;530000;32460
11;20.01.2018 0:00:00;1;530000;32484
12;20.01.2018 0:00:00;1;530000;32564
13;20.01.2018 0:00:00;1;530000;32261
14;20.01.2018 0:00:00;1;530000;32467
15;20.01.2018 0:00:00;1;530000;33361
16;20.01.2018 0:00:00;1;530000;34216
17;20.01.2018 0:00:00;1;530000;33899
18;20.01.2018 0:00:00;1;530000;33196
19;20.01.2018 0:00:00;1;530000;32706
20;20.01.2018 0:00:00;1;530000;31635
21;20.01.2018 0:00:00;1;530000;30356
22;20.01.2018 0:00:00;1;530000;28898
23;20.01.2018 0:00:00;1;530000;27631
0;21.01.2018 0:00:00;1;530000;26764
1;21.01.2018 0:00:00;1;530000;26458
2;21.01.2018 0:00:00;1;530000;26226
3;21.01.2018 0:00:00;1;530000;26256
4;21.01.2018 0:00:00;1;530000;26792
5;21.01.2018 0:00:00;1;530000;27311
6;21.01.2018 0:00:00;1;530000;28114
7;21.01.2018 0:00:00;1;530000;29017
8;21.01.2018 0:00:00;1;530000;30492
9;21.01.2018 0:00:00;1;530000;31201
10;21.01.2018 0:00:00;1;530000;31254
11;21.01.2018 0:00:00;1;530000;31327
12;21.01.2018 0:00:00;1;530000;31275
13;21.01.2018 0:00:00;1;530000;31219
14;21.01.2018 0:00:00;1;530000;31359
15;21.01.2018 0:00:00;1;530000;32593
16;21.01.2018 0:00:00;1;530000;33561
17;21.01.2018 0:00:00;1;530000;33280
18;21.01.2018 0:00:00;1;530000;32816
19;21.01.2018 0:00:00;1;530000;32368
20;21.01.2018 0:00:00;1;530000;31368
21;21.01.2018 0:00:00;1;530000;29654
22;21.01.2018 0:00:00;1;530000;27858
23;21.01.2018 0:00:00;1;530000;27050
0;22.01.2018 0:00:00;1;530000;26433
1;22.01.2018 0:00:00;1;530000;26138
2;22.01.2018 0:00:00;1;530000;26118
3;22.01.2018 0:00:00;1;530000;26485
4;22.01.2018 0:00:00;1;530000;27982
5;22.01.2018 0:00:00;1;530000;30444
6;22.01.2018 0:00:00;1;530000;32717
7;22.01.2018 0:00:00;1;530000;34122
8;22.01.2018 0:00:00;1;530000;35160
9;22.01.2018 0:00:00;1;530000;34944
10;22.01.2018 0:00:00;1;530000;34400
11;22.01.2018 0:00:00;1;530000;34382
12;22.01.2018 0:00:00;1;530000;34305
13;22.01.2018 0:00:00;1;530000;34107
14;22.01.2018 0:00:00;1;530000;34187
15;22.01.2018 0:00:00;1;530000;34792
16;22.01.2018 0:00:00;1;530000;35475
17;22.01.2018 0:00:00;1;530000;35469
18;22.01.2018 0:00:00;1;530000;34661
19;22.01.2018 0:00:00;1;530000;33721
20;22.01.2018 0:00:00;1;530000;32787
21;22.01.2018 0:00:00;1;530000;30716
22;22.01.2018 0:00:00;1;530000;28908
23;22.01.2018 0:00:00;1;530000;27974
0;23.01.2018 0:00:00;1;530000;27324
1;23.01.2018 0:00:00;1;530000;27244
2;23.01.2018 0:00:00;1;530000;27006
3;23.01.2018 0:00:00;1;530000;27236
4;23.01.2018 0:00:00;1;530000;28807
5;23.01.2018 0:00:00;1;530000;31174
6;23.01.2018 0:00:00;1;530000;33385
7;23.01.2018 0:00:00;1;530000;34938
8;23.01.2018 0:00:00;1;530000;35427
9;23.01.2018 0:00:00;1;530000;35496
10;23.01.2018 0:00:00;1;530000;34849
11;23.01.2018 0:00:00;1;530000;34869
12;23.01.2018 0:00:00;1;530000;34670
13;23.01.2018 0:00:00;1;530000;34607
14;23.01.2018 0:00:00;1;530000;34459
15;23.01.2018 0:00:00;1;530000;35002
16;23.01.2018 0:00:00;1;530000;35880
17;23.01.2018 0:00:00;1;530000;35569
18;23.01.2018 0:00:00;1;530000;34847
19;23.01.2018 0:00:00;1;530000;34283
20;23.01.2018 0:00:00;1;530000;33107
21;23.01.2018 0:00:00;1;530000;30951
22;23.01.2018 0:00:00;1;530000;29326
23;23.01.2018 0:00:00;1;530000;28056
0;24.01.2018 0:00:00;1;530000;27403
1;24.01.2018 0:00:00;1;530000;26982
2;24.01.2018 0:00:00;1;530000;27004
3;24.01.2018 0:00:00;1;530000;27433
4;24.01.2018 0:00:00;1;530000;28869
5;24.01.2018 0:00:00;1;530000;31260
6;24.01.2018 0:00:00;1;530000;33344
7;24.01.2018 0:00:00;1;530000;34890
8;24.01.2018 0:00:00;1;530000;35688
9;24.01.2018 0:00:00;1;530000;35428
10;24.01.2018 0:00:00;1;530000;34893
11;24.01.2018 0:00:00;1;530000;34464
12;24.01.2018 0:00:00;1;530000;34543
13;24.01.2018 0:00:00;1;530000;34355
14;24.01.2018 0:00:00;1;530000;34191
15;24.01.2018 0:00:00;1;530000;34599
16;24.01.2018 0:00:00;1;530000;35929
17;24.01.2018 0:00:00;1;530000;35654
18;24.01.2018 0:00:00;1;530000;34704
19;24.01.2018 0:00:00;1;530000;34288
20;24.01.2018 0:00:00;1;530000;33012
21;24.01.2018 0:00:00;1;530000;30969
22;24.01.2018 0:00:00;1;530000;29375
23;24.01.2018 0:00:00;1;530000;28224
0;25.01.2018 0:00:00;1;530000;27508
1;25.01.2018 0:00:00;1;530000;27193
2;25.01.2018 0:00:00;1;530000;27157
3;25.01.2018 0:00:00;1;530000;27540
4;25.01.2018 0:00:00;1;530000;29176
5;25.01.2018 0:00:00;1;530000;31560
6;25.01.2018 0:00:00;1;530000;33551
7;25.01.2018 0:00:00;1;530000;35068
8;25.01.2018 0:00:00;1;530000;35717
9;25.01.2018 0:00:00;1;530000;35377
10;25.01.2018 0:00:00;1;530000;34737
11;25.01.2018 0:00:00;1;530000;34410
12;25.01.2018 0:00:00;1;530000;34525
13;25.01.2018 0:00:00;1;530000;34172
14;25.01.2018 0:00:00;1;530000;34444
15;25.01.2018 0:00:00;1;530000;34730
16;25.01.2018 0:00:00;1;530000;35967
17;25.01.2018 0:00:00;1;530000;35566
18;25.01.2018 0:00:00;1;530000;35059
19;25.01.2018 0:00:00;1;530000;34426
20;25.01.2018 0:00:00;1;530000;32954
21;25.01.2018 0:00:00;1;530000;31246
22;25.01.2018 0:00:00;1;530000;29484
23;25.01.2018 0:00:00;1;530000;28283
0;26.01.2018 0:00:00;1;530000;27609
1;26.01.2018 0:00:00;1;530000;27319
2;26.01.2018 0:00:00;1;530000;27190
3;26.01.2018 0:00:00;1;530000;27371
