INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
4;30.06.2017 0:00:00;1;550000;8003
5;30.06.2017 0:00:00;1;550000;8457
6;30.06.2017 0:00:00;1;550000;9225
7;30.06.2017 0:00:00;1;550000;10327
8;30.06.2017 0:00:00;1;550000;11393
9;30.06.2017 0:00:00;1;550000;11939
10;30.06.2017 0:00:00;1;550000;12233
11;30.06.2017 0:00:00;1;550000;12238
12;30.06.2017 0:00:00;1;550000;12445
13;30.06.2017 0:00:00;1;550000;12672
14;30.06.2017 0:00:00;1;550000;12527
15;30.06.2017 0:00:00;1;550000;12592
16;30.06.2017 0:00:00;1;550000;12288
17;30.06.2017 0:00:00;1;550000;12082
18;30.06.2017 0:00:00;1;550000;11857
19;30.06.2017 0:00:00;1;550000;11935
20;30.06.2017 0:00:00;1;550000;12664
21;30.06.2017 0:00:00;1;550000;12430
22;30.06.2017 0:00:00;1;550000;11245
23;30.06.2017 0:00:00;1;550000;10083
0;01.07.2017 0:00:00;1;550000;9299
1;01.07.2017 0:00:00;1;550000;8916
2;01.07.2017 0:00:00;1;550000;8656
3;01.07.2017 0:00:00;1;550000;8446
4;01.07.2017 0:00:00;1;550000;8162
5;01.07.2017 0:00:00;1;550000;8555
6;01.07.2017 0:00:00;1;550000;9041
7;01.07.2017 0:00:00;1;550000;9927
8;01.07.2017 0:00:00;1;550000;11196
9;01.07.2017 0:00:00;1;550000;11869
10;01.07.2017 0:00:00;1;550000;12221
11;01.07.2017 0:00:00;1;550000;12535
12;01.07.2017 0:00:00;1;550000;12608
13;01.07.2017 0:00:00;1;550000;12607
14;01.07.2017 0:00:00;1;550000;12592
15;01.07.2017 0:00:00;1;550000;12738
16;01.07.2017 0:00:00;1;550000;12520
17;01.07.2017 0:00:00;1;550000;12422
18;01.07.2017 0:00:00;1;550000;12025
19;01.07.2017 0:00:00;1;550000;12057
20;01.07.2017 0:00:00;1;550000;12855
21;01.07.2017 0:00:00;1;550000;12544
22;01.07.2017 0:00:00;1;550000;11534
23;01.07.2017 0:00:00;1;550000;10298
0;02.07.2017 0:00:00;1;550000;9548
1;02.07.2017 0:00:00;1;550000;9063
2;02.07.2017 0:00:00;1;550000;8783
3;02.07.2017 0:00:00;1;550000;8469
4;02.07.2017 0:00:00;1;550000;8403
5;02.07.2017 0:00:00;1;550000;8554
6;02.07.2017 0:00:00;1;550000;8851
7;02.07.2017 0:00:00;1;550000;9798
8;02.07.2017 0:00:00;1;550000;10989
9;02.07.2017 0:00:00;1;550000;11988
10;02.07.2017 0:00:00;1;550000;12468
11;02.07.2017 0:00:00;1;550000;12795
12;02.07.2017 0:00:00;1;550000;12762
13;02.07.2017 0:00:00;1;550000;12757
14;02.07.2017 0:00:00;1;550000;12873
15;02.07.2017 0:00:00;1;550000;12859
16;02.07.2017 0:00:00;1;550000;12933
17;02.07.2017 0:00:00;1;550000;12742
18;02.07.2017 0:00:00;1;550000;12544
19;02.07.2017 0:00:00;1;550000;12293
20;02.07.2017 0:00:00;1;550000;13485
21;02.07.2017 0:00:00;1;550000;13211
22;02.07.2017 0:00:00;1;550000;11975
23;02.07.2017 0:00:00;1;550000;10481
0;03.07.2017 0:00:00;1;550000;9912
1;03.07.2017 0:00:00;1;550000;9504
2;03.07.2017 0:00:00;1;550000;9142
3;03.07.2017 0:00:00;1;550000;8536
4;03.07.2017 0:00:00;1;550000;8491
5;03.07.2017 0:00:00;1;550000;8902
6;03.07.2017 0:00:00;1;550000;9679
7;03.07.2017 0:00:00;1;550000;10995
8;03.07.2017 0:00:00;1;550000;12457
9;03.07.2017 0:00:00;1;550000;13121
10;03.07.2017 0:00:00;1;550000;13569
11;03.07.2017 0:00:00;1;550000;13654
12;03.07.2017 0:00:00;1;550000;13962
13;03.07.2017 0:00:00;1;550000;14056
14;03.07.2017 0:00:00;1;550000;14064
15;03.07.2017 0:00:00;1;550000;14040
16;03.07.2017 0:00:00;1;550000;13831
17;03.07.2017 0:00:00;1;550000;13474
18;03.07.2017 0:00:00;1;550000;13403
19;03.07.2017 0:00:00;1;550000;13208
20;03.07.2017 0:00:00;1;550000;14148
21;03.07.2017 0:00:00;1;550000;13767
22;03.07.2017 0:00:00;1;550000;12496
23;03.07.2017 0:00:00;1;550000;10917
0;04.07.2017 0:00:00;1;550000;10065
1;04.07.2017 0:00:00;1;550000;9507
2;04.07.2017 0:00:00;1;550000;9289
3;04.07.2017 0:00:00;1;550000;9087
4;04.07.2017 0:00:00;1;550000;8760
5;04.07.2017 0:00:00;1;550000;9307
6;04.07.2017 0:00:00;1;550000;10020
7;04.07.2017 0:00:00;1;550000;11151
8;04.07.2017 0:00:00;1;550000;12501
9;04.07.2017 0:00:00;1;550000;13290
10;04.07.2017 0:00:00;1;550000;13708
11;04.07.2017 0:00:00;1;550000;13664
12;04.07.2017 0:00:00;1;550000;13547
13;04.07.2017 0:00:00;1;550000;13660
14;04.07.2017 0:00:00;1;550000;13564
15;04.07.2017 0:00:00;1;550000;13250
16;04.07.2017 0:00:00;1;550000;12915
17;04.07.2017 0:00:00;1;550000;12543
18;04.07.2017 0:00:00;1;550000;12216
19;04.07.2017 0:00:00;1;550000;12296
20;04.07.2017 0:00:00;1;550000;12791
21;04.07.2017 0:00:00;1;550000;12397
22;04.07.2017 0:00:00;1;550000;11245
23;04.07.2017 0:00:00;1;550000;10035
0;05.07.2017 0:00:00;1;550000;9296
1;05.07.2017 0:00:00;1;550000;8886
2;05.07.2017 0:00:00;1;550000;8700
3;05.07.2017 0:00:00;1;550000;8342
4;05.07.2017 0:00:00;1;550000;8365
5;05.07.2017 0:00:00;1;550000;8581
6;05.07.2017 0:00:00;1;550000;9158
7;05.07.2017 0:00:00;1;550000;10208
8;05.07.2017 0:00:00;1;550000;11200
9;05.07.2017 0:00:00;1;550000;11351
10;05.07.2017 0:00:00;1;550000;11567
11;05.07.2017 0:00:00;1;550000;11467
12;05.07.2017 0:00:00;1;550000;11537
13;05.07.2017 0:00:00;1;550000;11826
14;05.07.2017 0:00:00;1;550000;11635
15;05.07.2017 0:00:00;1;550000;11782
16;05.07.2017 0:00:00;1;550000;11539
17;05.07.2017 0:00:00;1;550000;11346
18;05.07.2017 0:00:00;1;550000;11305
19;05.07.2017 0:00:00;1;550000;11303
20;05.07.2017 0:00:00;1;550000;11906
21;05.07.2017 0:00:00;1;550000;11630
22;05.07.2017 0:00:00;1;550000;10597
23;05.07.2017 0:00:00;1;550000;9542
0;06.07.2017 0:00:00;1;550000;8760
1;06.07.2017 0:00:00;1;550000;8461
2;06.07.2017 0:00:00;1;550000;8268
3;06.07.2017 0:00:00;1;550000;8080
4;06.07.2017 0:00:00;1;550000;7876
5;06.07.2017 0:00:00;1;550000;8444
6;06.07.2017 0:00:00;1;550000;8810
7;06.07.2017 0:00:00;1;550000;9689
8;06.07.2017 0:00:00;1;550000;10938
9;06.07.2017 0:00:00;1;550000;11361
10;06.07.2017 0:00:00;1;550000;11403
11;06.07.2017 0:00:00;1;550000;11445
12;06.07.2017 0:00:00;1;550000;11402
13;06.07.2017 0:00:00;1;550000;11541
14;06.07.2017 0:00:00;1;550000;11682
15;06.07.2017 0:00:00;1;550000;11679
16;06.07.2017 0:00:00;1;550000;11485
17;06.07.2017 0:00:00;1;550000;11278
18;06.07.2017 0:00:00;1;550000;10989
19;06.07.2017 0:00:00;1;550000;11256
20;06.07.2017 0:00:00;1;550000;11882
21;06.07.2017 0:00:00;1;550000;11582
22;06.07.2017 0:00:00;1;550000;10510
23;06.07.2017 0:00:00;1;550000;9391
0;07.07.2017 0:00:00;1;550000;8704
1;07.07.2017 0:00:00;1;550000;8333
2;07.07.2017 0:00:00;1;550000;8204
3;07.07.2017 0:00:00;1;550000;8086
4;07.07.2017 0:00:00;1;550000;7753
5;07.07.2017 0:00:00;1;550000;8251
6;07.07.2017 0:00:00;1;550000;9014
7;07.07.2017 0:00:00;1;550000;9887
8;07.07.2017 0:00:00;1;550000;10744
9;07.07.2017 0:00:00;1;550000;11114
10;07.07.2017 0:00:00;1;550000;11233
11;07.07.2017 0:00:00;1;550000;11193
12;07.07.2017 0:00:00;1;550000;11219
13;07.07.2017 0:00:00;1;550000;11258
14;07.07.2017 0:00:00;1;550000;11100
15;07.07.2017 0:00:00;1;550000;11212
16;07.07.2017 0:00:00;1;550000;10922
17;07.07.2017 0:00:00;1;550000;10816
18;07.07.2017 0:00:00;1;550000;10697
19;07.07.2017 0:00:00;1;550000;10882
20;07.07.2017 0:00:00;1;550000;11464
21;07.07.2017 0:00:00;1;550000;11059
22;07.07.2017 0:00:00;1;550000;10190
23;07.07.2017 0:00:00;1;550000;9246
0;08.07.2017 0:00:00;1;550000;8528
1;08.07.2017 0:00:00;1;550000;8114
2;08.07.2017 0:00:00;1;550000;8083
3;08.07.2017 0:00:00;1;550000;7865
4;08.07.2017 0:00:00;1;550000;7713
5;08.07.2017 0:00:00;1;550000;7892
6;08.07.2017 0:00:00;1;550000;8386
7;08.07.2017 0:00:00;1;550000;9204
8;08.07.2017 0:00:00;1;550000;9944
9;08.07.2017 0:00:00;1;550000;10423
10;08.07.2017 0:00:00;1;550000;10528
11;08.07.2017 0:00:00;1;550000;10723
12;08.07.2017 0:00:00;1;550000;10678
13;08.07.2017 0:00:00;1;550000;10668
14;08.07.2017 0:00:00;1;550000;10667
15;08.07.2017 0:00:00;1;550000;10524
16;08.07.2017 0:00:00;1;550000;10469
17;08.07.2017 0:00:00;1;550000;10383
18;08.07.2017 0:00:00;1;550000;10274
19;08.07.2017 0:00:00;1;550000;10636
20;08.07.2017 0:00:00;1;550000;11158
21;08.07.2017 0:00:00;1;550000;10803
22;08.07.2017 0:00:00;1;550000;9839
23;08.07.2017 0:00:00;1;550000;8949
0;09.07.2017 0:00:00;1;550000;8380
1;09.07.2017 0:00:00;1;550000;8003
2;09.07.2017 0:00:00;1;550000;7868
3;09.07.2017 0:00:00;1;550000;7663
4;09.07.2017 0:00:00;1;550000;7381
5;09.07.2017 0:00:00;1;550000;7618
6;09.07.2017 0:00:00;1;550000;8148
7;09.07.2017 0:00:00;1;550000;8666
8;09.07.2017 0:00:00;1;550000;9573
9;09.07.2017 0:00:00;1;550000;10024
10;09.07.2017 0:00:00;1;550000;10263
11;09.07.2017 0:00:00;1;550000;10098
12;09.07.2017 0:00:00;1;550000;10149
13;09.07.2017 0:00:00;1;550000;10124
14;09.07.2017 0:00:00;1;550000;10189
15;09.07.2017 0:00:00;1;550000;10093
16;09.07.2017 0:00:00;1;550000;10209
17;09.07.2017 0:00:00;1;550000;10269
18;09.07.2017 0:00:00;1;550000;10221
19;09.07.2017 0:00:00;1;550000;10430
20;09.07.2017 0:00:00;1;550000;11289
21;09.07.2017 0:00:00;1;550000;10836
22;09.07.2017 0:00:00;1;550000;9816
23;09.07.2017 0:00:00;1;550000;9007
0;10.07.2017 0:00:00;1;550000;8261
1;10.07.2017 0:00:00;1;550000;7909
2;10.07.2017 0:00:00;1;550000;7918
3;10.07.2017 0:00:00;1;550000;7886
4;10.07.2017 0:00:00;1;550000;7729
5;10.07.2017 0:00:00;1;550000;8088
6;10.07.2017 0:00:00;1;550000;8511
7;10.07.2017 0:00:00;1;550000;9453
8;10.07.2017 0:00:00;1;550000;10428
9;10.07.2017 0:00:00;1;550000;11021
10;10.07.2017 0:00:00;1;550000;10955
11;10.07.2017 0:00:00;1;550000;10963
12;10.07.2017 0:00:00;1;550000;11094
13;10.07.2017 0:00:00;1;550000;11085
14;10.07.2017 0:00:00;1;550000;11179
15;10.07.2017 0:00:00;1;550000;11003
16;10.07.2017 0:00:00;1;550000;10863
17;10.07.2017 0:00:00;1;550000;10698
18;10.07.2017 0:00:00;1;550000;10674
19;10.07.2017 0:00:00;1;550000;10717
20;10.07.2017 0:00:00;1;550000;11604
21;10.07.2017 0:00:00;1;550000;11330
22;10.07.2017 0:00:00;1;550000;10176
23;10.07.2017 0:00:00;1;550000;9149
0;11.07.2017 0:00:00;1;550000;8436
1;11.07.2017 0:00:00;1;550000;8229
2;11.07.2017 0:00:00;1;550000;7956
3;11.07.2017 0:00:00;1;550000;7853
4;11.07.2017 0:00:00;1;550000;7720
5;11.07.2017 0:00:00;1;550000;8072
6;11.07.2017 0:00:00;1;550000;8748
7;11.07.2017 0:00:00;1;550000;9851
8;11.07.2017 0:00:00;1;550000;10881
9;11.07.2017 0:00:00;1;550000;11457
10;11.07.2017 0:00:00;1;550000;11369
11;11.07.2017 0:00:00;1;550000;11500
12;11.07.2017 0:00:00;1;550000;11381
13;11.07.2017 0:00:00;1;550000;11610
14;11.07.2017 0:00:00;1;550000;11590
15;11.07.2017 0:00:00;1;550000;11442
16;11.07.2017 0:00:00;1;550000;11356
17;11.07.2017 0:00:00;1;550000;11105
18;11.07.2017 0:00:00;1;550000;11073
19;11.07.2017 0:00:00;1;550000;11170
20;11.07.2017 0:00:00;1;550000;11924
21;11.07.2017 0:00:00;1;550000;11444
22;11.07.2017 0:00:00;1;550000;10540
23;11.07.2017 0:00:00;1;550000;9421
0;12.07.2017 0:00:00;1;550000;8492
1;12.07.2017 0:00:00;1;550000;8248
2;12.07.2017 0:00:00;1;550000;8105
3;12.07.2017 0:00:00;1;550000;8098
4;12.07.2017 0:00:00;1;550000;7828
5;12.07.2017 0:00:00;1;550000;8267
6;12.07.2017 0:00:00;1;550000;8988
7;12.07.2017 0:00:00;1;550000;9809
8;12.07.2017 0:00:00;1;550000;11023
9;12.07.2017 0:00:00;1;550000;11456
10;12.07.2017 0:00:00;1;550000;11674
11;12.07.2017 0:00:00;1;550000;11644
12;12.07.2017 0:00:00;1;550000;11827
13;12.07.2017 0:00:00;1;550000;12090
14;12.07.2017 0:00:00;1;550000;11948
15;12.07.2017 0:00:00;1;550000;11885
16;12.07.2017 0:00:00;1;550000;11729
17;12.07.2017 0:00:00;1;550000;11452
18;12.07.2017 0:00:00;1;550000;11215
19;12.07.2017 0:00:00;1;550000;11377
20;12.07.2017 0:00:00;1;550000;12343
21;12.07.2017 0:00:00;1;550000;11698
22;12.07.2017 0:00:00;1;550000;10475
23;12.07.2017 0:00:00;1;550000;9347
0;13.07.2017 0:00:00;1;550000;8602
1;13.07.2017 0:00:00;1;550000;8356
2;13.07.2017 0:00:00;1;550000;8274
3;13.07.2017 0:00:00;1;550000;8184
4;13.07.2017 0:00:00;1;550000;7777
5;13.07.2017 0:00:00;1;550000;8257
6;13.07.2017 0:00:00;1;550000;9046
7;13.07.2017 0:00:00;1;550000;10074
8;13.07.2017 0:00:00;1;550000;11137
9;13.07.2017 0:00:00;1;550000;11755
10;13.07.2017 0:00:00;1;550000;11948
11;13.07.2017 0:00:00;1;550000;11963
12;13.07.2017 0:00:00;1;550000;12103
13;13.07.2017 0:00:00;1;550000;12137
14;13.07.2017 0:00:00;1;550000;12210
15;13.07.2017 0:00:00;1;550000;12308
16;13.07.2017 0:00:00;1;550000;11943
17;13.07.2017 0:00:00;1;550000;11902
18;13.07.2017 0:00:00;1;550000;11646
19;13.07.2017 0:00:00;1;550000;11608
20;13.07.2017 0:00:00;1;550000;12439
21;13.07.2017 0:00:00;1;550000;11875
22;13.07.2017 0:00:00;1;550000;10727
23;13.07.2017 0:00:00;1;550000;9682
0;14.07.2017 0:00:00;1;550000;8986
1;14.07.2017 0:00:00;1;550000;8540
2;14.07.2017 0:00:00;1;550000;8425
3;14.07.2017 0:00:00;1;550000;8127
4;14.07.2017 0:00:00;1;550000;8031
5;14.07.2017 0:00:00;1;550000;8387
6;14.07.2017 0:00:00;1;550000;9214
7;14.07.2017 0:00:00;1;550000;9993
8;14.07.2017 0:00:00;1;550000;11274
9;14.07.2017 0:00:00;1;550000;11870
10;14.07.2017 0:00:00;1;550000;12116
11;14.07.2017 0:00:00;1;550000;12221
12;14.07.2017 0:00:00;1;550000;12217
13;14.07.2017 0:00:00;1;550000;12317
14;14.07.2017 0:00:00;1;550000;12251
15;14.07.2017 0:00:00;1;550000;12036
16;14.07.2017 0:00:00;1;550000;11747
17;14.07.2017 0:00:00;1;550000;11585
18;14.07.2017 0:00:00;1;550000;11347
19;14.07.2017 0:00:00;1;550000;11541
20;14.07.2017 0:00:00;1;550000;12182
21;14.07.2017 0:00:00;1;550000;11722
22;14.07.2017 0:00:00;1;550000;10631
23;14.07.2017 0:00:00;1;550000;9651
0;15.07.2017 0:00:00;1;550000;8849
1;15.07.2017 0:00:00;1;550000;8622
2;15.07.2017 0:00:00;1;550000;8246
3;15.07.2017 0:00:00;1;550000;8237
4;15.07.2017 0:00:00;1;550000;7950
5;15.07.2017 0:00:00;1;550000;8133
6;15.07.2017 0:00:00;1;550000;8794
7;15.07.2017 0:00:00;1;550000;9681
8;15.07.2017 0:00:00;1;550000;10575
9;15.07.2017 0:00:00;1;550000;11266
10;15.07.2017 0:00:00;1;550000;11637
11;15.07.2017 0:00:00;1;550000;11525
12;15.07.2017 0:00:00;1;550000;11832
13;15.07.2017 0:00:00;1;550000;11720
14;15.07.2017 0:00:00;1;550000;11674
15;15.07.2017 0:00:00;1;550000;11687
16;15.07.2017 0:00:00;1;550000;11673
17;15.07.2017 0:00:00;1;550000;11392
18;15.07.2017 0:00:00;1;550000;11253
19;15.07.2017 0:00:00;1;550000;11320
20;15.07.2017 0:00:00;1;550000;12016
21;15.07.2017 0:00:00;1;550000;11739
22;15.07.2017 0:00:00;1;550000;10726
23;15.07.2017 0:00:00;1;550000;9685
0;16.07.2017 0:00:00;1;550000;8922
1;16.07.2017 0:00:00;1;550000;8520
2;16.07.2017 0:00:00;1;550000;8235
3;16.07.2017 0:00:00;1;550000;8048
4;16.07.2017 0:00:00;1;550000;7966
5;16.07.2017 0:00:00;1;550000;7971
6;16.07.2017 0:00:00;1;550000;8557
7;16.07.2017 0:00:00;1;550000;9219
8;16.07.2017 0:00:00;1;550000;10249
9;16.07.2017 0:00:00;1;550000;10901
10;16.07.2017 0:00:00;1;550000;11209
11;16.07.2017 0:00:00;1;550000;11496
12;16.07.2017 0:00:00;1;550000;11639
13;16.07.2017 0:00:00;1;550000;11800
14;16.07.2017 0:00:00;1;550000;11772
15;16.07.2017 0:00:00;1;550000;11809
16;16.07.2017 0:00:00;1;550000;11879
17;16.07.2017 0:00:00;1;550000;11693
18;16.07.2017 0:00:00;1;550000;11758
19;16.07.2017 0:00:00;1;550000;11787
20;16.07.2017 0:00:00;1;550000;12514
21;16.07.2017 0:00:00;1;550000;12097
22;16.07.2017 0:00:00;1;550000;11072
23;16.07.2017 0:00:00;1;550000;9964
0;17.07.2017 0:00:00;1;550000;9134
1;17.07.2017 0:00:00;1;550000;8787
2;17.07.2017 0:00:00;1;550000;8692
3;17.07.2017 0:00:00;1;550000;8394
4;17.07.2017 0:00:00;1;550000;8347
5;17.07.2017 0:00:00;1;550000;8687
6;17.07.2017 0:00:00;1;550000;9337
7;17.07.2017 0:00:00;1;550000;10201
8;17.07.2017 0:00:00;1;550000;11588
9;17.07.2017 0:00:00;1;550000;12301
10;17.07.2017 0:00:00;1;550000;12603
11;17.07.2017 0:00:00;1;550000;12663
12;17.07.2017 0:00:00;1;550000;12801
13;17.07.2017 0:00:00;1;550000;12956
14;17.07.2017 0:00:00;1;550000;12952
15;17.07.2017 0:00:00;1;550000;13047
16;17.07.2017 0:00:00;1;550000;12784
17;17.07.2017 0:00:00;1;550000;12612
18;17.07.2017 0:00:00;1;550000;12448
19;17.07.2017 0:00:00;1;550000;12414
20;17.07.2017 0:00:00;1;550000;12988
21;17.07.2017 0:00:00;1;550000;12268
22;17.07.2017 0:00:00;1;550000;11279
23;17.07.2017 0:00:00;1;550000;10162
0;18.07.2017 0:00:00;1;550000;9335
1;18.07.2017 0:00:00;1;550000;8869
2;18.07.2017 0:00:00;1;550000;8711
3;18.07.2017 0:00:00;1;550000;8726
4;18.07.2017 0:00:00;1;550000;8416
5;18.07.2017 0:00:00;1;550000;8772
6;18.07.2017 0:00:00;1;550000;9507
7;18.07.2017 0:00:00;1;550000;10479
8;18.07.2017 0:00:00;1;550000;11883
9;18.07.2017 0:00:00;1;550000;12435
10;18.07.2017 0:00:00;1;550000;12687
11;18.07.2017 0:00:00;1;550000;12780
12;18.07.2017 0:00:00;1;550000;13133
13;18.07.2017 0:00:00;1;550000;13272
14;18.07.2017 0:00:00;1;550000;13319
15;18.07.2017 0:00:00;1;550000;13217
16;18.07.2017 0:00:00;1;550000;13111
17;18.07.2017 0:00:00;1;550000;12870
18;18.07.2017 0:00:00;1;550000;12477
19;18.07.2017 0:00:00;1;550000;12504
20;18.07.2017 0:00:00;1;550000;13264
21;18.07.2017 0:00:00;1;550000;12702
22;18.07.2017 0:00:00;1;550000;11617
23;18.07.2017 0:00:00;1;550000;10319
0;19.07.2017 0:00:00;1;550000;9431
1;19.07.2017 0:00:00;1;550000;8969
2;19.07.2017 0:00:00;1;550000;8833
3;19.07.2017 0:00:00;1;550000;8625
4;19.07.2017 0:00:00;1;550000;8291
5;19.07.2017 0:00:00;1;550000;8846
6;19.07.2017 0:00:00;1;550000;9430
7;19.07.2017 0:00:00;1;550000;10433
8;19.07.2017 0:00:00;1;550000;11707
9;19.07.2017 0:00:00;1;550000;12229
10;19.07.2017 0:00:00;1;550000;12481
11;19.07.2017 0:00:00;1;550000;12706
12;19.07.2017 0:00:00;1;550000;12791
13;19.07.2017 0:00:00;1;550000;13002
14;19.07.2017 0:00:00;1;550000;13089
15;19.07.2017 0:00:00;1;550000;12863
16;19.07.2017 0:00:00;1;550000;12757
17;19.07.2017 0:00:00;1;550000;12329
18;19.07.2017 0:00:00;1;550000;12033
19;19.07.2017 0:00:00;1;550000;12193
20;19.07.2017 0:00:00;1;550000;12828
21;19.07.2017 0:00:00;1;550000;12222
22;19.07.2017 0:00:00;1;550000;11044
23;19.07.2017 0:00:00;1;550000;9755
0;20.07.2017 0:00:00;1;550000;9115
1;20.07.2017 0:00:00;1;550000;8767
2;20.07.2017 0:00:00;1;550000;8731
3;20.07.2017 0:00:00;1;550000;8655
4;20.07.2017 0:00:00;1;550000;8469
5;20.07.2017 0:00:00;1;550000;8785
6;20.07.2017 0:00:00;1;550000;9424
7;20.07.2017 0:00:00;1;550000;10379
8;20.07.2017 0:00:00;1;550000;11581
9;20.07.2017 0:00:00;1;550000;11924
10;20.07.2017 0:00:00;1;550000;12146
11;20.07.2017 0:00:00;1;550000;12131
12;20.07.2017 0:00:00;1;550000;12245
13;20.07.2017 0:00:00;1;550000;12537
14;20.07.2017 0:00:00;1;550000;12427
15;20.07.2017 0:00:00;1;550000;12412
16;20.07.2017 0:00:00;1;550000;12163
17;20.07.2017 0:00:00;1;550000;11902
18;20.07.2017 0:00:00;1;550000;11648
19;20.07.2017 0:00:00;1;550000;11925
20;20.07.2017 0:00:00;1;550000;12399
21;20.07.2017 0:00:00;1;550000;11793
22;20.07.2017 0:00:00;1;550000;10936
23;20.07.2017 0:00:00;1;550000;9770
0;21.07.2017 0:00:00;1;550000;9205
1;21.07.2017 0:00:00;1;550000;8733
2;21.07.2017 0:00:00;1;550000;8551
3;21.07.2017 0:00:00;1;550000;8356
4;21.07.2017 0:00:00;1;550000;8382
5;21.07.2017 0:00:00;1;550000;8516
6;21.07.2017 0:00:00;1;550000;9296
7;21.07.2017 0:00:00;1;550000;10196
8;21.07.2017 0:00:00;1;550000;11367
9;21.07.2017 0:00:00;1;550000;11815
10;21.07.2017 0:00:00;1;550000;12198
11;21.07.2017 0:00:00;1;550000;12133
12;21.07.2017 0:00:00;1;550000;12354
13;21.07.2017 0:00:00;1;550000;12511
14;21.07.2017 0:00:00;1;550000;12609
15;21.07.2017 0:00:00;1;550000;12577
16;21.07.2017 0:00:00;1;550000;12181
17;21.07.2017 0:00:00;1;550000;12136
18;21.07.2017 0:00:00;1;550000;11905
19;21.07.2017 0:00:00;1;550000;12200
20;21.07.2017 0:00:00;1;550000;12793
21;21.07.2017 0:00:00;1;550000;12222
22;21.07.2017 0:00:00;1;550000;11345
23;21.07.2017 0:00:00;1;550000;10182
0;22.07.2017 0:00:00;1;550000;9305
1;22.07.2017 0:00:00;1;550000;9090
2;22.07.2017 0:00:00;1;550000;8598
3;22.07.2017 0:00:00;1;550000;8641
4;22.07.2017 0:00:00;1;550000;8406
5;22.07.2017 0:00:00;1;550000;8641
6;22.07.2017 0:00:00;1;550000;8935
7;22.07.2017 0:00:00;1;550000;9836
8;22.07.2017 0:00:00;1;550000;10972
9;22.07.2017 0:00:00;1;550000;11611
10;22.07.2017 0:00:00;1;550000;12144
11;22.07.2017 0:00:00;1;550000;12163
12;22.07.2017 0:00:00;1;550000;12293
13;22.07.2017 0:00:00;1;550000;12270
14;22.07.2017 0:00:00;1;550000;12380
15;22.07.2017 0:00:00;1;550000;12293
16;22.07.2017 0:00:00;1;550000;12011
17;22.07.2017 0:00:00;1;550000;11858
18;22.07.2017 0:00:00;1;550000;11657
19;22.07.2017 0:00:00;1;550000;11796
20;22.07.2017 0:00:00;1;550000;12424
21;22.07.2017 0:00:00;1;550000;12066
22;22.07.2017 0:00:00;1;550000;11126
23;22.07.2017 0:00:00;1;550000;10276
0;23.07.2017 0:00:00;1;550000;9333
1;23.07.2017 0:00:00;1;550000;8910
2;23.07.2017 0:00:00;1;550000;8515
3;23.07.2017 0:00:00;1;550000;8520
4;23.07.2017 0:00:00;1;550000;8149
5;23.07.2017 0:00:00;1;550000;8107
6;23.07.2017 0:00:00;1;550000;8637
7;23.07.2017 0:00:00;1;550000;9488
8;23.07.2017 0:00:00;1;550000;10316
9;23.07.2017 0:00:00;1;550000;10809
10;23.07.2017 0:00:00;1;550000;11334
11;23.07.2017 0:00:00;1;550000;11440
12;23.07.2017 0:00:00;1;550000;11549
13;23.07.2017 0:00:00;1;550000;11785
14;23.07.2017 0:00:00;1;550000;11752
15;23.07.2017 0:00:00;1;550000;11623
16;23.07.2017 0:00:00;1;550000;11533
17;23.07.2017 0:00:00;1;550000;11458
18;23.07.2017 0:00:00;1;550000;11384
19;23.07.2017 0:00:00;1;550000;11593
20;23.07.2017 0:00:00;1;550000;12371
21;23.07.2017 0:00:00;1;550000;11773
22;23.07.2017 0:00:00;1;550000;10650
23;23.07.2017 0:00:00;1;550000;9766
0;24.07.2017 0:00:00;1;550000;8990
1;24.07.2017 0:00:00;1;550000;8650
2;24.07.2017 0:00:00;1;550000;8276
3;24.07.2017 0:00:00;1;550000;8298
4;24.07.2017 0:00:00;1;550000;8205
5;24.07.2017 0:00:00;1;550000;8503
6;24.07.2017 0:00:00;1;550000;9159
7;24.07.2017 0:00:00;1;550000;10386
8;24.07.2017 0:00:00;1;550000;11665
9;24.07.2017 0:00:00;1;550000;12431
10;24.07.2017 0:00:00;1;550000;12452
11;24.07.2017 0:00:00;1;550000;12661
12;24.07.2017 0:00:00;1;550000;12831
13;24.07.2017 0:00:00;1;550000;13277
14;24.07.2017 0:00:00;1;550000;12930
15;24.07.2017 0:00:00;1;550000;12935
16;24.07.2017 0:00:00;1;550000;12853
17;24.07.2017 0:00:00;1;550000;12591
18;24.07.2017 0:00:00;1;550000;12262
19;24.07.2017 0:00:00;1;550000;12289
20;24.07.2017 0:00:00;1;550000;13197
21;24.07.2017 0:00:00;1;550000;12476
22;24.07.2017 0:00:00;1;550000;11143
23;24.07.2017 0:00:00;1;550000;9993
0;25.07.2017 0:00:00;1;550000;9313
1;25.07.2017 0:00:00;1;550000;8914
2;25.07.2017 0:00:00;1;550000;8629
3;25.07.2017 0:00:00;1;550000;8545
4;25.07.2017 0:00:00;1;550000;8452
5;25.07.2017 0:00:00;1;550000;8797
6;25.07.2017 0:00:00;1;550000;9339
7;25.07.2017 0:00:00;1;550000;10557
8;25.07.2017 0:00:00;1;550000;11632
9;25.07.2017 0:00:00;1;550000;12252
